"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","GFCF","TOT","QGRWTH","Q","2003-Q4",-0.779597926,
"ISR","GFCF","TOT","QGRWTH","Q","2004-Q1",3.235246524,
"ISR","GFCF","TOT","QGRWTH","Q","2004-Q2",-3.716988448,
"ISR","GFCF","TOT","QGRWTH","Q","2004-Q3",-1.231414309,
"ISR","GFCF","TOT","QGRWTH","Q","2004-Q4",6.283878386,
"ISR","GFCF","TOT","QGRWTH","Q","2005-Q1",-3.443230822,
"ISR","GFCF","TOT","QGRWTH","Q","2005-Q2",6.145448159,
"ISR","GFCF","TOT","QGRWTH","Q","2005-Q3",1.696055139,
"ISR","GFCF","TOT","QGRWTH","Q","2005-Q4",-1.591908783,
"ISR","GFCF","TOT","QGRWTH","Q","2006-Q1",1.363968098,
"ISR","GFCF","TOT","QGRWTH","Q","2006-Q2",2.461681745,
"ISR","GFCF","TOT","QGRWTH","Q","2006-Q3",4.603314791,
"ISR","GFCF","TOT","QGRWTH","Q","2006-Q4",0.425408107,
"ISR","GFCF","TOT","QGRWTH","Q","2007-Q1",-0.170125548,
"ISR","GFCF","TOT","QGRWTH","Q","2007-Q2",3.141451236,
"ISR","GFCF","TOT","QGRWTH","Q","2007-Q3",8.801836653,
"ISR","GFCF","TOT","QGRWTH","Q","2007-Q4",-4.113892211,
"ISR","GFCF","TOT","QGRWTH","Q","2008-Q1",3.60236897,
"ISR","GFCF","TOT","QGRWTH","Q","2008-Q2",0.359026079,
"ISR","GFCF","TOT","QGRWTH","Q","2008-Q3",-2.477103671,
"ISR","GFCF","TOT","QGRWTH","Q","2008-Q4",-1.746796709,
"ISR","GFCF","TOT","QGRWTH","Q","2009-Q1",-0.046948489,
"ISR","GFCF","TOT","QGRWTH","Q","2009-Q2",-0.363227744,
"ISR","GFCF","TOT","QGRWTH","Q","2009-Q3",-1.464011538,
"ISR","GFCF","TOT","QGRWTH","Q","2009-Q4",2.880519292,
"ISR","GFCF","TOT","QGRWTH","Q","2010-Q1",1.095086435,
"ISR","GFCF","TOT","QGRWTH","Q","2010-Q2",3.928058161,
"ISR","GFCF","TOT","QGRWTH","Q","2010-Q3",3.533353798,
"ISR","GFCF","TOT","QGRWTH","Q","2010-Q4",4.538423437,
"ISR","GFCF","TOT","QGRWTH","Q","2011-Q1",1.201327542,
"ISR","GFCF","TOT","QGRWTH","Q","2011-Q2",2.747885679,
"ISR","GFCF","TOT","QGRWTH","Q","2011-Q3",3.117417977,
"ISR","GFCF","TOT","QGRWTH","Q","2011-Q4",1.595835091,
"ISR","GFCF","TOT","QGRWTH","Q","2012-Q1",2.988401089,
"ISR","GFCF","TOT","QGRWTH","Q","2012-Q2",-1.370992774,
"ISR","GFCF","TOT","QGRWTH","Q","2012-Q3",-0.470719239,
"ISR","GFCF","TOT","QGRWTH","Q","2012-Q4",-0.301523728,
"ISR","GFCF","TOT","QGRWTH","Q","2013-Q1",1.35964153,
"ISR","GFCF","TOT","QGRWTH","Q","2013-Q2",0.71744148,
"ISR","GFCF","TOT","QGRWTH","Q","2013-Q3",2.277868295,
"ISR","GFCF","TOT","QGRWTH","Q","2013-Q4",-0.962115532,
"ISR","GFCF","TOT","QGRWTH","Q","2014-Q1",-1.320844011,
"ISR","GFCF","TOT","QGRWTH","Q","2014-Q2",0.46717159,
"ISR","GFCF","TOT","QGRWTH","Q","2014-Q3",0.039942418,
"ISR","GFCF","TOT","QGRWTH","Q","2014-Q4",1.949224234,
"ISR","GFCF","TOT","QGRWTH","Q","2015-Q1",-2.967481223,
"ISR","GFCF","TOT","QGRWTH","Q","2015-Q2",0.442772128,
"ISR","GFCF","TOT","QGRWTH","Q","2015-Q3",0.203272044,
"ISR","GFCF","TOT","QGRWTH","Q","2015-Q4",2.090515919,
"ISR","GFCF","TOT","QGRWTH","Q","2016-Q1",3.645679422,
"ISR","GFCF","TOT","QGRWTH","Q","2016-Q2",4.289351849,
"ISR","GFCF","TOT","QGRWTH","Q","2016-Q3",3.574275727,
"ISR","GFCF","TOT","QGRWTH","Q","2016-Q4",-0.809282991,
"ISR","GFCF","TOT","QGRWTH","Q","2017-Q1",-2.36716077,
"ISR","GFCF","TOT","QGRWTH","Q","2017-Q2",3.360844186,
"ISR","GFCF","TOT","QGRWTH","Q","2017-Q3",2.304238866,
"ISR","GFCF","TOT","QGRWTH","Q","2017-Q4",1.214866164,
"ISR","GFCF","TOT","QGRWTH","Q","2018-Q1",5.583323442,
"ISR","GFCF","TOT","QGRWTH","Q","2018-Q2",-0.636028888,
"ISR","GFCF","TOT","QGRWTH","Q","2018-Q3",-1.066933011,
"ISR","GFCF","TOT","QGRWTH","Q","2018-Q4",2.075884951,
"ISR","GFCF","TOT","QGRWTH","Q","2019-Q1",1.427558281,
"ISR","GFCF","TOT","QGRWTH","Q","2019-Q2",-0.640412601,
"ISR","GFCF","TOT","QGRWTH","Q","2019-Q3",1.417507555,
"ISR","GFCF","TOT","QGRWTH","Q","2019-Q4",2.529726917,
"ISR","GFCF","TOT","QGRWTH","Q","2020-Q1",-5.106175199,
"ISR","GFCF","TOT","QGRWTH","Q","2020-Q2",-7.126464473,
"ISR","GFCF","TOT","QGRWTH","Q","2020-Q3",4.869801247,
"ISR","GFCF","TOT","QGRWTH","Q","2020-Q4",10.590538543,
"ISR","GFCF","TOT","QGRWTH","Q","2021-Q1",-0.609538888,
"ISR","GFCF","TOT","QGRWTH","Q","2021-Q2",2.185606127,
"ISR","GFCF","TOT","QGRWTH","Q","2021-Q3",4.889375573,
"ISR","GFCF","TOT","QGRWTH","Q","2021-Q4",4.599056996,
"ISR","GFCF","TOT","QGRWTH","Q","2022-Q1",0.777422914,
"ISR","GFCF","TOT","QGRWTH","Q","2022-Q2",1.437780853,
"ISR","GFCF","TOT","QGRWTH","Q","2022-Q3",4.454957415,
"ISR","GFCF","TOT","QGRWTH","Q","2022-Q4",-0.959304365,
"ISR","GFCF","TOT","QGRWTH","Q","2023-Q1",2.984346652,
"ISR","GFCF","TOT","QGRWTH","Q","2023-Q2",1.203938294,
"ISR","GFCF","TOT","QGRWTH","Q","2023-Q3",0.291181755,
"LVA","GFCF","TOT","QGRWTH","Q","1995-Q2",10.35149476,
"LVA","GFCF","TOT","QGRWTH","Q","1995-Q3",11.696151498,
"LVA","GFCF","TOT","QGRWTH","Q","1995-Q4",16.216181251,
"LVA","GFCF","TOT","QGRWTH","Q","1996-Q1",10.921093278,
"LVA","GFCF","TOT","QGRWTH","Q","1996-Q2",1.59070666,
"LVA","GFCF","TOT","QGRWTH","Q","1996-Q3",2.909571381,
"LVA","GFCF","TOT","QGRWTH","Q","1996-Q4",-3.308006508,
"LVA","GFCF","TOT","QGRWTH","Q","1997-Q1",-3.719018521,
"LVA","GFCF","TOT","QGRWTH","Q","1997-Q2",8.982052908,
"LVA","GFCF","TOT","QGRWTH","Q","1997-Q3",1.470807383,
"LVA","GFCF","TOT","QGRWTH","Q","1997-Q4",7.013863149,
"LVA","GFCF","TOT","QGRWTH","Q","1998-Q1",14.693280066,
"LVA","GFCF","TOT","QGRWTH","Q","1998-Q2",9.55198198,
"LVA","GFCF","TOT","QGRWTH","Q","1998-Q3",10.30613094,
"LVA","GFCF","TOT","QGRWTH","Q","1998-Q4",0.618930341,
"LVA","GFCF","TOT","QGRWTH","Q","1999-Q1",1.257113045,
"LVA","GFCF","TOT","QGRWTH","Q","1999-Q2",-3.985530162,
"LVA","GFCF","TOT","QGRWTH","Q","1999-Q3",1.373052125,
"LVA","GFCF","TOT","QGRWTH","Q","1999-Q4",1.527842715,
"LVA","GFCF","TOT","QGRWTH","Q","2000-Q1",6.115564436,
"LVA","GFCF","TOT","QGRWTH","Q","2000-Q2",8.60216161,
"LVA","GFCF","TOT","QGRWTH","Q","2000-Q3",1.99987538,
"LVA","GFCF","TOT","QGRWTH","Q","2000-Q4",9.468798555,
"LVA","GFCF","TOT","QGRWTH","Q","2001-Q1",6.198510028,
"LVA","GFCF","TOT","QGRWTH","Q","2001-Q2",-2.838454386,
"LVA","GFCF","TOT","QGRWTH","Q","2001-Q3",8.06223679,
"LVA","GFCF","TOT","QGRWTH","Q","2001-Q4",2.310658317,
"LVA","GFCF","TOT","QGRWTH","Q","2002-Q1",-7.643055393,
"LVA","GFCF","TOT","QGRWTH","Q","2002-Q2",5.336345434,
"LVA","GFCF","TOT","QGRWTH","Q","2002-Q3",-4.647026867,
"LVA","GFCF","TOT","QGRWTH","Q","2002-Q4",0.49625715,
"LVA","GFCF","TOT","QGRWTH","Q","2003-Q1",2.593596826,
"LVA","GFCF","TOT","QGRWTH","Q","2003-Q2",2.686580772,
"LVA","GFCF","TOT","QGRWTH","Q","2003-Q3",9.209806845,
"LVA","GFCF","TOT","QGRWTH","Q","2003-Q4",7.21463152,
"LVA","GFCF","TOT","QGRWTH","Q","2004-Q1",7.40716766,
"LVA","GFCF","TOT","QGRWTH","Q","2004-Q2",7.942160252,
"LVA","GFCF","TOT","QGRWTH","Q","2004-Q3",3.40415655,
"LVA","GFCF","TOT","QGRWTH","Q","2004-Q4",5.200511258,
"LVA","GFCF","TOT","QGRWTH","Q","2005-Q1",6.751789628,
"LVA","GFCF","TOT","QGRWTH","Q","2005-Q2",4.393597424,
"LVA","GFCF","TOT","QGRWTH","Q","2005-Q3",1.337473131,
"LVA","GFCF","TOT","QGRWTH","Q","2005-Q4",4.860898748,
"LVA","GFCF","TOT","QGRWTH","Q","2006-Q1",2.025909601,
"LVA","GFCF","TOT","QGRWTH","Q","2006-Q2",1.647229604,
"LVA","GFCF","TOT","QGRWTH","Q","2006-Q3",9.752229931,
"LVA","GFCF","TOT","QGRWTH","Q","2006-Q4",1.211238307,
"LVA","GFCF","TOT","QGRWTH","Q","2007-Q1",11.300636908,
"LVA","GFCF","TOT","QGRWTH","Q","2007-Q2",2.880089086,
"LVA","GFCF","TOT","QGRWTH","Q","2007-Q3",0.914644593,
"LVA","GFCF","TOT","QGRWTH","Q","2007-Q4",-0.261682817,
"LVA","GFCF","TOT","QGRWTH","Q","2008-Q1",-1.949256286,
"LVA","GFCF","TOT","QGRWTH","Q","2008-Q2",-4.951327154,
"LVA","GFCF","TOT","QGRWTH","Q","2008-Q3",-7.415363753,
"LVA","GFCF","TOT","QGRWTH","Q","2008-Q4",-7.413891135,
"LVA","GFCF","TOT","QGRWTH","Q","2009-Q1",-13.342397126,
"LVA","GFCF","TOT","QGRWTH","Q","2009-Q2",-8.027716065,
"LVA","GFCF","TOT","QGRWTH","Q","2009-Q3",-16.579580345,
"LVA","GFCF","TOT","QGRWTH","Q","2009-Q4",-4.695030243,
"LVA","GFCF","TOT","QGRWTH","Q","2010-Q1",-12.290840415,
"LVA","GFCF","TOT","QGRWTH","Q","2010-Q2",0.10986691,
"LVA","GFCF","TOT","QGRWTH","Q","2010-Q3",7.710047245,
"LVA","GFCF","TOT","QGRWTH","Q","2010-Q4",2.267794801,
"LVA","GFCF","TOT","QGRWTH","Q","2011-Q1",9.023948611,
"LVA","GFCF","TOT","QGRWTH","Q","2011-Q2",4.972422994,
"LVA","GFCF","TOT","QGRWTH","Q","2011-Q3",11.936800474,
"LVA","GFCF","TOT","QGRWTH","Q","2011-Q4",1.517228868,
"LVA","GFCF","TOT","QGRWTH","Q","2012-Q1",11.869780673,
"LVA","GFCF","TOT","QGRWTH","Q","2012-Q2",-1.453690301,
"LVA","GFCF","TOT","QGRWTH","Q","2012-Q3",-1.565220742,
"LVA","GFCF","TOT","QGRWTH","Q","2012-Q4",-0.260181324,
"LVA","GFCF","TOT","QGRWTH","Q","2013-Q1",-1.544589134,
"LVA","GFCF","TOT","QGRWTH","Q","2013-Q2",-1.117542671,
"LVA","GFCF","TOT","QGRWTH","Q","2013-Q3",-3.175882974,
"LVA","GFCF","TOT","QGRWTH","Q","2013-Q4",-1.617844893,
"LVA","GFCF","TOT","QGRWTH","Q","2014-Q1",-2.204833457,
"LVA","GFCF","TOT","QGRWTH","Q","2014-Q2",-0.861989208,
"LVA","GFCF","TOT","QGRWTH","Q","2014-Q3",2.106314428,
"LVA","GFCF","TOT","QGRWTH","Q","2014-Q4",2.037582203,
"LVA","GFCF","TOT","QGRWTH","Q","2015-Q1",-3.094448658,
"LVA","GFCF","TOT","QGRWTH","Q","2015-Q2",3.946815235,
"LVA","GFCF","TOT","QGRWTH","Q","2015-Q3",-5.554125292,
"LVA","GFCF","TOT","QGRWTH","Q","2015-Q4",-2.435594594,
"LVA","GFCF","TOT","QGRWTH","Q","2016-Q1",-2.08260048,
"LVA","GFCF","TOT","QGRWTH","Q","2016-Q2",-5.386862845,
"LVA","GFCF","TOT","QGRWTH","Q","2016-Q3",3.438183596,
"LVA","GFCF","TOT","QGRWTH","Q","2016-Q4",2.387673756,
"LVA","GFCF","TOT","QGRWTH","Q","2017-Q1",1.123560748,
"LVA","GFCF","TOT","QGRWTH","Q","2017-Q2",7.709298613,
"LVA","GFCF","TOT","QGRWTH","Q","2017-Q3",1.790523269,
"LVA","GFCF","TOT","QGRWTH","Q","2017-Q4",1.439444941,
"LVA","GFCF","TOT","QGRWTH","Q","2018-Q1",6.357656249,
"LVA","GFCF","TOT","QGRWTH","Q","2018-Q2",-0.058487094,
"LVA","GFCF","TOT","QGRWTH","Q","2018-Q3",1.618625439,
"LVA","GFCF","TOT","QGRWTH","Q","2018-Q4",4.05677169,
"LVA","GFCF","TOT","QGRWTH","Q","2019-Q1",-1.690501604,
"LVA","GFCF","TOT","QGRWTH","Q","2019-Q2",0.111250964,
"LVA","GFCF","TOT","QGRWTH","Q","2019-Q3",0.502208839,
"LVA","GFCF","TOT","QGRWTH","Q","2019-Q4",-1.623435942,
"LVA","GFCF","TOT","QGRWTH","Q","2020-Q1",2.529022922,
"LVA","GFCF","TOT","QGRWTH","Q","2020-Q2",-9.72530403,
"LVA","GFCF","TOT","QGRWTH","Q","2020-Q3",5.299419095,
"LVA","GFCF","TOT","QGRWTH","Q","2020-Q4",5.260713333,
"LVA","GFCF","TOT","QGRWTH","Q","2021-Q1",1.589078534,
"LVA","GFCF","TOT","QGRWTH","Q","2021-Q2",2.01453654,
"LVA","GFCF","TOT","QGRWTH","Q","2021-Q3",0.400846211,
"LVA","GFCF","TOT","QGRWTH","Q","2021-Q4",-0.520850009,
"LVA","GFCF","TOT","QGRWTH","Q","2022-Q1",-1.343556304,
"LVA","GFCF","TOT","QGRWTH","Q","2022-Q2",1.752836349,
"LVA","GFCF","TOT","QGRWTH","Q","2022-Q3",1.424474367,
"LVA","GFCF","TOT","QGRWTH","Q","2022-Q4",0.701041184,
"LVA","GFCF","TOT","QGRWTH","Q","2023-Q1",3.67838721,
"LVA","GFCF","TOT","QGRWTH","Q","2023-Q2",-0.438729535,
"LVA","GFCF","TOT","QGRWTH","Q","2023-Q3",0.420178916,
"LTU","GFCF","TOT","QGRWTH","Q","1995-Q2",5.635808465,
"LTU","GFCF","TOT","QGRWTH","Q","1995-Q3",-7.490884098,
"LTU","GFCF","TOT","QGRWTH","Q","1995-Q4",12.965859334,
"LTU","GFCF","TOT","QGRWTH","Q","1996-Q1",11.669055123,
"LTU","GFCF","TOT","QGRWTH","Q","1996-Q2",-4.802966308,
"LTU","GFCF","TOT","QGRWTH","Q","1996-Q3",1.045881648,
"LTU","GFCF","TOT","QGRWTH","Q","1996-Q4",18.859850574,
"LTU","GFCF","TOT","QGRWTH","Q","1997-Q1",4.604732858,
"LTU","GFCF","TOT","QGRWTH","Q","1997-Q2",-1.489780133,
"LTU","GFCF","TOT","QGRWTH","Q","1997-Q3",14.31362579,
"LTU","GFCF","TOT","QGRWTH","Q","1997-Q4",1.467925143,
"LTU","GFCF","TOT","QGRWTH","Q","1998-Q1",7.388964514,
"LTU","GFCF","TOT","QGRWTH","Q","1998-Q2",7.455799592,
"LTU","GFCF","TOT","QGRWTH","Q","1998-Q3",6.840669341,
"LTU","GFCF","TOT","QGRWTH","Q","1998-Q4",-13.502565076,
"LTU","GFCF","TOT","QGRWTH","Q","1999-Q1",-1.364199917,
"LTU","GFCF","TOT","QGRWTH","Q","1999-Q2",13.794282841,
"LTU","GFCF","TOT","QGRWTH","Q","1999-Q3",-12.022874532,
"LTU","GFCF","TOT","QGRWTH","Q","1999-Q4",-9.110131914,
"LTU","GFCF","TOT","QGRWTH","Q","2000-Q1",7.53901455,
"LTU","GFCF","TOT","QGRWTH","Q","2000-Q2",-7.211858615,
"LTU","GFCF","TOT","QGRWTH","Q","2000-Q3",5.223028531,
"LTU","GFCF","TOT","QGRWTH","Q","2000-Q4",-1.680704342,
"LTU","GFCF","TOT","QGRWTH","Q","2001-Q1",13.203584838,
"LTU","GFCF","TOT","QGRWTH","Q","2001-Q2",-11.333104709,
"LTU","GFCF","TOT","QGRWTH","Q","2001-Q3",8.357978413,
"LTU","GFCF","TOT","QGRWTH","Q","2001-Q4",20.735632776,
"LTU","GFCF","TOT","QGRWTH","Q","2002-Q1",-4.435875884,
"LTU","GFCF","TOT","QGRWTH","Q","2002-Q2",-2.587711499,
"LTU","GFCF","TOT","QGRWTH","Q","2002-Q3",-0.409085857,
"LTU","GFCF","TOT","QGRWTH","Q","2002-Q4",10.569170481,
"LTU","GFCF","TOT","QGRWTH","Q","2003-Q1",-1.885348079,
"LTU","GFCF","TOT","QGRWTH","Q","2003-Q2",8.762855431,
"LTU","GFCF","TOT","QGRWTH","Q","2003-Q3",1.815527542,
"LTU","GFCF","TOT","QGRWTH","Q","2003-Q4",4.074931883,
"LTU","GFCF","TOT","QGRWTH","Q","2004-Q1",4.361557844,
"LTU","GFCF","TOT","QGRWTH","Q","2004-Q2",5.320960784,
"LTU","GFCF","TOT","QGRWTH","Q","2004-Q3",3.018651764,
"LTU","GFCF","TOT","QGRWTH","Q","2004-Q4",-3.091892483,
"LTU","GFCF","TOT","QGRWTH","Q","2005-Q1",4.652291863,
"LTU","GFCF","TOT","QGRWTH","Q","2005-Q2",0.927960788,
"LTU","GFCF","TOT","QGRWTH","Q","2005-Q3",9.544573855,
"LTU","GFCF","TOT","QGRWTH","Q","2005-Q4",3.111207558,
"LTU","GFCF","TOT","QGRWTH","Q","2006-Q1",1.19139648,
"LTU","GFCF","TOT","QGRWTH","Q","2006-Q2",6.24232816,
"LTU","GFCF","TOT","QGRWTH","Q","2006-Q3",5.225636,
"LTU","GFCF","TOT","QGRWTH","Q","2006-Q4",10.114000399,
"LTU","GFCF","TOT","QGRWTH","Q","2007-Q1",3.389897887,
"LTU","GFCF","TOT","QGRWTH","Q","2007-Q2",7.288525185,
"LTU","GFCF","TOT","QGRWTH","Q","2007-Q3",0.036867101,
"LTU","GFCF","TOT","QGRWTH","Q","2007-Q4",1.954998357,
"LTU","GFCF","TOT","QGRWTH","Q","2008-Q1",-4.604465428,
"LTU","GFCF","TOT","QGRWTH","Q","2008-Q2",3.077941368,
"LTU","GFCF","TOT","QGRWTH","Q","2008-Q3",-5.219033729,
"LTU","GFCF","TOT","QGRWTH","Q","2008-Q4",-9.31755894,
"LTU","GFCF","TOT","QGRWTH","Q","2009-Q1",-22.685066008,
"LTU","GFCF","TOT","QGRWTH","Q","2009-Q2",-13.837468003,
"LTU","GFCF","TOT","QGRWTH","Q","2009-Q3",-8.064216153,
"LTU","GFCF","TOT","QGRWTH","Q","2009-Q4",4.033255906,
"LTU","GFCF","TOT","QGRWTH","Q","2010-Q1",-6.568149518,
"LTU","GFCF","TOT","QGRWTH","Q","2010-Q2",7.917199701,
"LTU","GFCF","TOT","QGRWTH","Q","2010-Q3",15.124056283,
"LTU","GFCF","TOT","QGRWTH","Q","2010-Q4",1.040188732,
"LTU","GFCF","TOT","QGRWTH","Q","2011-Q1",6.082766857,
"LTU","GFCF","TOT","QGRWTH","Q","2011-Q2",2.24928472,
"LTU","GFCF","TOT","QGRWTH","Q","2011-Q3",2.707499512,
"LTU","GFCF","TOT","QGRWTH","Q","2011-Q4",1.229843101,
"LTU","GFCF","TOT","QGRWTH","Q","2012-Q1",-3.037548964,
"LTU","GFCF","TOT","QGRWTH","Q","2012-Q2",-1.968257348,
"LTU","GFCF","TOT","QGRWTH","Q","2012-Q3",-0.28410327,
"LTU","GFCF","TOT","QGRWTH","Q","2012-Q4",0.463924837,
"LTU","GFCF","TOT","QGRWTH","Q","2013-Q1",3.02546219,
"LTU","GFCF","TOT","QGRWTH","Q","2013-Q2",3.267105707,
"LTU","GFCF","TOT","QGRWTH","Q","2013-Q3",5.525433835,
"LTU","GFCF","TOT","QGRWTH","Q","2013-Q4",1.127617506,
"LTU","GFCF","TOT","QGRWTH","Q","2014-Q1",0.404174855,
"LTU","GFCF","TOT","QGRWTH","Q","2014-Q2",-0.527777685,
"LTU","GFCF","TOT","QGRWTH","Q","2014-Q3",0.879170673,
"LTU","GFCF","TOT","QGRWTH","Q","2014-Q4",2.895209807,
"LTU","GFCF","TOT","QGRWTH","Q","2015-Q1",3.130433044,
"LTU","GFCF","TOT","QGRWTH","Q","2015-Q2",0.927367212,
"LTU","GFCF","TOT","QGRWTH","Q","2015-Q3",-1.35753173,
"LTU","GFCF","TOT","QGRWTH","Q","2015-Q4",-2.664417437,
"LTU","GFCF","TOT","QGRWTH","Q","2016-Q1",5.260707246,
"LTU","GFCF","TOT","QGRWTH","Q","2016-Q2",1.222791413,
"LTU","GFCF","TOT","QGRWTH","Q","2016-Q3",-2.240098597,
"LTU","GFCF","TOT","QGRWTH","Q","2016-Q4",3.717086239,
"LTU","GFCF","TOT","QGRWTH","Q","2017-Q1",1.822951716,
"LTU","GFCF","TOT","QGRWTH","Q","2017-Q2",3.121070554,
"LTU","GFCF","TOT","QGRWTH","Q","2017-Q3",2.725405175,
"LTU","GFCF","TOT","QGRWTH","Q","2017-Q4",3.513394372,
"LTU","GFCF","TOT","QGRWTH","Q","2018-Q1",2.233557963,
"LTU","GFCF","TOT","QGRWTH","Q","2018-Q2",1.841327022,
"LTU","GFCF","TOT","QGRWTH","Q","2018-Q3",3.490378323,
"LTU","GFCF","TOT","QGRWTH","Q","2018-Q4",-0.475690834,
"LTU","GFCF","TOT","QGRWTH","Q","2019-Q1",2.823978556,
"LTU","GFCF","TOT","QGRWTH","Q","2019-Q2",3.074576026,
"LTU","GFCF","TOT","QGRWTH","Q","2019-Q3",0.779994635,
"LTU","GFCF","TOT","QGRWTH","Q","2019-Q4",-1.553874878,
"LTU","GFCF","TOT","QGRWTH","Q","2020-Q1",0.315284398,
"LTU","GFCF","TOT","QGRWTH","Q","2020-Q2",-10.700836739,
"LTU","GFCF","TOT","QGRWTH","Q","2020-Q3",12.098649881,
"LTU","GFCF","TOT","QGRWTH","Q","2020-Q4",7.037943077,
"LTU","GFCF","TOT","QGRWTH","Q","2021-Q1",0.432557851,
"LTU","GFCF","TOT","QGRWTH","Q","2021-Q2",2.327327109,
"LTU","GFCF","TOT","QGRWTH","Q","2021-Q3",-3.144397102,
"LTU","GFCF","TOT","QGRWTH","Q","2021-Q4",2.774206797,
"LTU","GFCF","TOT","QGRWTH","Q","2022-Q1",0.891263623,
"LTU","GFCF","TOT","QGRWTH","Q","2022-Q2",0.417710851,
"LTU","GFCF","TOT","QGRWTH","Q","2022-Q3",1.552348503,
"LTU","GFCF","TOT","QGRWTH","Q","2022-Q4",2.214814529,
"LTU","GFCF","TOT","QGRWTH","Q","2023-Q1",2.130818763,
"LTU","GFCF","TOT","QGRWTH","Q","2023-Q2",2.453498132,
"LTU","GFCF","TOT","QGRWTH","Q","2023-Q3",5.675232118,
"RUS","GFCF","TOT","QGRWTH","Q","2003-Q2",3.772993674,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2003-Q3",3.613617731,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2003-Q4",2.683392372,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2004-Q1",3.331714788,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2004-Q2",2.966719204,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2004-Q3",0.554135285,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2004-Q4",2.493425597,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2005-Q1",3.153250921,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2005-Q2",0.670662627,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2005-Q3",3.784768486,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2005-Q4",3.818649205,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2006-Q1",3.003483444,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2006-Q2",5.594610697,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2006-Q3",5.620132129,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2006-Q4",3.456330568,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2007-Q1",4.859698836,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2007-Q2",5.269005156,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2007-Q3",4.457981236,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2007-Q4",6.615044856,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2008-Q1",5.34219488,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2008-Q2",1.2290138,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2008-Q3",-3.419831565,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2008-Q4",-5.555489427,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2009-Q1",-6.299928169,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2009-Q2",-4.7746581,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2009-Q3",-0.29298047,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2009-Q4",0.857203257,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2010-Q1",1.622317038,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2010-Q2",2.85624982,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2010-Q3",1.828372928,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2010-Q4",1.536513705,"E"
"RUS","GFCF","TOT","QGRWTH","Q","2011-Q1",-0.222156112,
"RUS","GFCF","TOT","QGRWTH","Q","2011-Q2",4.873982347,
"RUS","GFCF","TOT","QGRWTH","Q","2011-Q3",3.220151715,
"RUS","GFCF","TOT","QGRWTH","Q","2011-Q4",2.696760413,
"RUS","GFCF","TOT","QGRWTH","Q","2012-Q1",0.56059604,
"RUS","GFCF","TOT","QGRWTH","Q","2012-Q2",1.352453276,
"RUS","GFCF","TOT","QGRWTH","Q","2012-Q3",2.450490549,
"RUS","GFCF","TOT","QGRWTH","Q","2012-Q4",-1.438960566,
"RUS","GFCF","TOT","QGRWTH","Q","2013-Q1",1.898038909,
"RUS","GFCF","TOT","QGRWTH","Q","2013-Q2",0.857741801,
"RUS","GFCF","TOT","QGRWTH","Q","2013-Q3",-0.376481511,
"RUS","GFCF","TOT","QGRWTH","Q","2013-Q4",-1.668437939,
"RUS","GFCF","TOT","QGRWTH","Q","2014-Q1",0.168250398,
"RUS","GFCF","TOT","QGRWTH","Q","2014-Q2",-0.463627916,
"RUS","GFCF","TOT","QGRWTH","Q","2014-Q3",-0.779250664,
"RUS","GFCF","TOT","QGRWTH","Q","2014-Q4",-1.015469328,
"RUS","GFCF","TOT","QGRWTH","Q","2015-Q1",-3.118789534,
"RUS","GFCF","TOT","QGRWTH","Q","2015-Q2",-6.365083095,
"RUS","GFCF","TOT","QGRWTH","Q","2015-Q3",-2.87000762,
"RUS","GFCF","TOT","QGRWTH","Q","2015-Q4",0.990035753,
"RUS","GFCF","TOT","QGRWTH","Q","2016-Q1",-2.314045663,
"RUS","GFCF","TOT","QGRWTH","Q","2016-Q2",3.017927904,
