"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,-1.66957,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,-1.60092,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,-1.149891,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,-0.9417973,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,-0.1468357,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,-0.2522702,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,0.7241694,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,0.3600426,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,2.086362,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,2.245127,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,2.752797,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,3.084175,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,3.715028,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,2.543934,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,1.440107,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,1.130757,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,2.446662,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,1.863576,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,1.403819,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,1.264497,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,1.166318,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,0.3060466,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,1.659069,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,1.771096,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,2.10613,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,2.717769,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,2.340841,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,2.213769,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,0.9029764,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,1.108882,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,2.202657,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,3.400488,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,1.850135,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,1.215255,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,1.311418,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,1.4088,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,1.02632,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,1.498403,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,0.3089276,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,0.4714218,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,0.9017307,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,1.328208,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,0.9616928,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-2.691938,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-2.739476,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-2.826241,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-3.321334,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-2.752387,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-3.240326,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-3.508746,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-4.812138,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,-2.70248,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-3.085241,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-3.117308,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-2.22271,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-2.442324,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-2.906034,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-3.810479,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-3.777485,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-3.638919,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-3.222218,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-3.307339,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-2.941183,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-3.099439,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-2.404948,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-2.055115,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-1.89672,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-2.921432,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-3.894371,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-3.356105,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-3.135246,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-3.597566,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-3.731348,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-3.557572,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-3.225084,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-1.876535,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-2.386397,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-2.808988,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-3.142848,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-2.865436,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-2.728688,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-2.24386,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-1.627657,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-2.919952,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-3.080948,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-1.128215,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-2.178365,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-1.452822,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-3.115712,,
"B6BLTT02","Current account balance as % of GDP","CAN","Canada","STSA","Indicators in percentage","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-1.404809,,
