"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015","2015",78.017766513,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015","2015",78.688082204,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015","2015",79.075178625,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015","2015",79.509286061,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015","2015",79.931693663,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015","2015",80.566688514,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015","2015",80.571180935,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015","2015",80.736818165,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015","2015",80.729830278,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015","2015",80.698728494,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015","2015",80.788258995,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015","2015",81.140453826,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015","2015",81.172798309,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015","2015",81.875788696,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015","2015",81.969276932,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015","2015",82.515515589,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015","2015",82.778910777,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015","2015",83.090557606,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",83.706995404,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",84.257410022,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",84.764838083,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",86.00663669,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",86.445660253,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",86.531139788,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",86.672718833,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",87.081694961,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",87.372927881,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",88.238316804,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",88.859161811,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",90.164821709,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",91.495511182,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",91.971946187,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",92.69709691,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",92.967484746,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",93.317605118,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",93.165216209,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",93.451540279,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",93.382422351,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",94.174553351,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",95.754854336,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",96.298111863,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",97.151339061,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",97.166362887,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",97.162780312,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",97.311947258,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",97.799499814,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",97.849217096,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",97.800460067,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",97.827361135,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",98.085990207,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",98.599384578,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",98.931216188,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",98.894788245,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",99.208268667,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",99.258207534,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",99.600646509,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",99.488250025,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",99.808885913,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",100.39249607,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",100.345607985,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",100.264876239,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",100.694660093,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",100.552819304,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",101.184990798,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",101.978924361,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",102.107748856,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",102.159220004,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",102.746035461,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",102.767398364,,
